product_name,barcode,old_image,new_image,old_price,new_price
Magnum Pálcikás Jégkrém Dupla Málna 85 ml,8711327582996.0,mageproxy.wolt.com/assets/689bb3c287a8f04a4a7ddb55,mageproxy.wolt.com/assets/69147e4043a2bd3cfbf46157,999.0,1069.0
Magnum Mini Multipack Jégkrém Dupla Karamell Mandula-Dupla Gold Karamell Billionaire 6 x 55 ml,8711327585782.0,mageproxy.wolt.com/assets/689bb3c19bbcfa1dc39bebf8,mageproxy.wolt.com/assets/69147e4243a2bd3cfbf4615e,2499.0,2704.0
Viennetta Jégkrém Sós Karamell 650 ml,8711327591011.0,mageproxy.wolt.com/assets/689ba60e9bbcfa1dc39bdaf1,mageproxy.wolt.com/assets/69132c8ae9eb908bf84ef7a4,1499.0,1589.0
Magnum Multipack Jégkrém Klasszik 6 x 55 ml,8711327608207.0,mageproxy.wolt.com/assets/689bb3c487a8f04a4a7ddb5b,mageproxy.wolt.com/assets/69132c8ce9eb908bf84ef7a7,2499.0,2704.0
Magnum Pálcikás Jégkrém Mandula 110 ml,8711327609341.0,mageproxy.wolt.com/assets/689bb3c487a8f04a4a7ddb5a,mageproxy.wolt.com/assets/69132c81e9eb908bf84ef79d,999.0,1069.0
Magnum Pálcikás Jégkrém Mandula 3 x 100 ml,8711327610835.0,mageproxy.wolt.com/assets/689bb3ce87a8f04a4a7ddb7f,mageproxy.wolt.com/assets/69132d4fe9eb908bf84ef8eb,2299.0,2495.0
Magnum Mini Multipack Jégkrém Mandula 6 x 55 ml,8711327611924.0,mageproxy.wolt.com/assets/689ba61187a8f04a4a7db8d8,mageproxy.wolt.com/assets/69132c8ee9eb908bf84ef7a8,2499.0,2704.0
Magnum Pálcikás Jégkrém Classic 110 ml,8711327612372.0,mageproxy.wolt.com/assets/689bb3c39bbcfa1dc39bebfb,mageproxy.wolt.com/assets/691c679986ec9335bd49273c,999.0,1069.0
Magnum Pálcikás Jégkrém Fehér Csokoládés 110 ml,8711327612945.0,mageproxy.wolt.com/assets/689bb3c39bbcfa1dc39bebfc,mageproxy.wolt.com/assets/69132c77e9eb908bf84ef78e,999.0,1069.0
Carte d'Or Jégkrém Sacher torta 825 ml,8711327615533.0,mageproxy.wolt.com/assets/689bb3c587a8f04a4a7ddb63,mageproxy.wolt.com/assets/69302d69fd831a492a8a7d29,2499.0,2755.0
Carte d'Or Jégkrém Somlói 825 ml,8711327615892.0,mageproxy.wolt.com/assets/689bb3c787a8f04a4a7ddb68,mageproxy.wolt.com/assets/691c67b486ec9335bd49277a,2499.0,2755.0
Carte d'Or Jégkrém Baileys ízű 825 ml,8711327615922.0,mageproxy.wolt.com/assets/689bb3c587a8f04a4a7ddb61,mageproxy.wolt.com/assets/69147e4043a2bd3cfbf46158,2499.0,2755.0
Carte d'Or Jégkrém Földimogyoró-Banán ízű vegan 825 ml,8711327616066.0,mageproxy.wolt.com/assets/689bb3c687a8f04a4a7ddb66,mageproxy.wolt.com/assets/69132cafe9eb908bf84ef7eb,2499.0,2755.0
Carte d'Or Jégkrém Sós karamell 825 ml,8711327616165.0,mageproxy.wolt.com/assets/689bb3ca87a8f04a4a7ddb72,mageproxy.wolt.com/assets/69302d6bfd831a492a8a7d2d,2499.0,2755.0
Carte d'Or Jégkrém Brownie 825 ml,8711327616332.0,mageproxy.wolt.com/assets/689ba61087a8f04a4a7db8d6,mageproxy.wolt.com/assets/691c67b486ec9335bd49277b,2499.0,2755.0
Carte d'Or Jégkrém Tiramisu 825 ml,8711327616455.0,mageproxy.wolt.com/assets/689bb3c687a8f04a4a7ddb64,mageproxy.wolt.com/assets/69147e9a43a2bd3cfbf46211,2499.0,2755.0
Magnum Poharas Jégkrém Dupla Sós Karamell 440 ml,8711327617353.0,mageproxy.wolt.com/assets/689bb3c487a8f04a4a7ddb5c,mageproxy.wolt.com/assets/691c679386ec9335bd492736,2999.0,3179.0
Carte d'Or Jégkrém Citromtorta 825 ml,8711327617407.0,mageproxy.wolt.com/assets/689bb3c79bbcfa1dc39bec02,mageproxy.wolt.com/assets/691c67b486ec9335bd49277c,2499.0,2755.0
Carte d'Or Jégkrém Fekete-Erdő Torta 825 ml,8711327617575.0,mageproxy.wolt.com/assets/689bb3c79bbcfa1dc39bec00,mageproxy.wolt.com/assets/69302d69fd831a492a8a7d28,2499.0,2755.0
Carte d'Or Jégkrém Áfonyás álom 825 ml,8711327617841.0,mageproxy.wolt.com/assets/689bb3c687a8f04a4a7ddb65,mageproxy.wolt.com/assets/69302d6afd831a492a8a7d2a,2499.0,2755.0
Carte d'Or Jégkrém Joghurt - Erdei Gyümölcs 825 ml,8711327619579.0,mageproxy.wolt.com/assets/689bb3c587a8f04a4a7ddb62,mageproxy.wolt.com/assets/691c67b486ec9335bd492779,2499.0,2755.0
Carte d'Or Jégkrém Epres Sajttorta 825 ml,8711327619678.0,mageproxy.wolt.com/assets/689bb3c79bbcfa1dc39bebff,mageproxy.wolt.com/assets/69302d6afd831a492a8a7d2c,2499.0,2755.0
Carte d'Or Jégkrém Stracciatella 825 ml,8711327621015.0,mageproxy.wolt.com/assets/689bb3c89bbcfa1dc39bec03,mageproxy.wolt.com/assets/69302d69fd831a492a8a7d27,2499.0,2649.0
MAGNUM Multipack Jégkrém Klasszik-Mandula-Fehér 580 ml,8711327621107.0,mageproxy.wolt.com/assets/689bb3cf87a8f04a4a7ddb85,mageproxy.wolt.com/assets/69132d4de9eb908bf84ef8e7,3999.0,4159.0
Carte d'Or Jégkrém Eper - Habcsók 825 ml,8711327621275.0,mageproxy.wolt.com/assets/689bb3c587a8f04a4a7ddb60,mageproxy.wolt.com/assets/692edc63b18c5ba5c5c6241b,2499.0,2755.0
Algida Smile Jégkrém Sós karamell 900 ml,8711327625600.0,mageproxy.wolt.com/assets/689bb3c887a8f04a4a7ddb6a,mageproxy.wolt.com/assets/69147e4143a2bd3cfbf4615b,1699.0,1804.0
MAGNUM Multipack Jégkrém Vegán Mandula 3 x 90 ml,8711327664500.0,mageproxy.wolt.com/assets/689bb3cc9bbcfa1dc39bec08,mageproxy.wolt.com/assets/69132d4ee9eb908bf84ef8ea,2499.0,2599.0
Carte d'Or Jégkrém Csokoládés-Kekszes 200 ml,8711327671485.0,mageproxy.wolt.com/assets/689bb3d09bbcfa1dc39bec0b,mageproxy.wolt.com/assets/69132c87e9eb908bf84ef7a1,799.0,900.0
Carte d'Or Jégkrém Tiramisu 200 ml,8711327671539.0,mageproxy.wolt.com/assets/689bb3d09bbcfa1dc39bec0a,mageproxy.wolt.com/assets/69132c85e9eb908bf84ef7a0,799.0,900.0
Carte d'Or Jégkrém Eper-Habcsók 200 ml,8711327671683.0,mageproxy.wolt.com/assets/689bb3d187a8f04a4a7ddb89,mageproxy.wolt.com/assets/69132c84e9eb908bf84ef79f,799.0,900.0
Carte d'Or Jégkrém Pisztácia 825 ml,8711327672499.0,mageproxy.wolt.com/assets/689bb3d187a8f04a4a7ddb88,mageproxy.wolt.com/assets/69132c95e9eb908bf84ef7b4,2499.0,2755.0
Carte d'Or Mini Jégkrém Kávé 200 ml,8711327674554.0,mageproxy.wolt.com/assets/689baf9587a8f04a4a7dcda2,mageproxy.wolt.com/assets/691c679986ec9335bd49273d,799.0,900.0
Carte d'Or Jégkrém Málna Spritz 825 ml,8711327677494.0,mageproxy.wolt.com/assets/689bb3d287a8f04a4a7ddb8e,mageproxy.wolt.com/assets/69132c95e9eb908bf84ef7b3,2499.0,2755.0
Carte d'Or Jégkrém Trio Creamy Pisztácia-Vanília-Nugát 1000 ml,8711327681750.0,mageproxy.wolt.com/assets/689bb3d59bbcfa1dc39bec0f,mageproxy.wolt.com/assets/69132d4be9eb908bf84ef8e1,2299.0,2544.0
Carte d'Or Jégkrém Trio Fresh Málna-Citrom-Eper 1000 ml,8711327681880.0,mageproxy.wolt.com/assets/689bb3d59bbcfa1dc39bec10,mageproxy.wolt.com/assets/69132c7fe9eb908bf84ef798,2299.0,2544.0
Carte d'Or Jégkrém Trio Harmony Mogyoró-Vanília-Kakaó 1000 ml,8711327681934.0,mageproxy.wolt.com/assets/689bb3d687a8f04a4a7ddb9b,mageproxy.wolt.com/assets/69132d64e9eb908bf84ef90c,2299.0,2544.0
Heineken minőségi világos sör 5% 6 x 25 cl,8712000061951.0,mageproxy.wolt.com/assets/689ba621f18c6aaa8030d265,mageproxy.wolt.com/assets/69c511f93c71c6b1ec23d656,2839.0,3029.0
Hellmann's chilis szósz 250 ml,8712566388066.0,mageproxy.wolt.com/assets/689ba63b9bbcfa1dc39bdb35,mageproxy.wolt.com/assets/69d83d9cf17312ee6578f177,1139.0,1260.0
Carte d'Or Jégkrém Puncs 1000 ml,8714100644973.0,mageproxy.wolt.com/assets/689ba6439bbcfa1dc39bdb42,mageproxy.wolt.com/assets/692edc63b18c5ba5c5c6241a,2299.0,2544.0
Cornetto Tölcséres Jégkrém Classico Vanília 125 ml,8714100870686.0,mageproxy.wolt.com/assets/689bb3d287a8f04a4a7ddb8c,mageproxy.wolt.com/assets/69132c76e9eb908bf84ef78b,649.0,694.0
Rama Crema növényi főzőkrém 15% 200 ml,8719200275836.0,mageproxy.wolt.com/assets/689bb4369bbcfa1dc39bec7d,mageproxy.wolt.com/assets/69d635b5f17312ee6578ee36,749.0,829.0
Rama Crema növényi habkrém 31% 200 ml,8719200275867.0,mageproxy.wolt.com/assets/689bb43487a8f04a4a7ddcfe,mageproxy.wolt.com/assets/69d635aff17312ee6578ee2f,799.0,889.0
Hellmann's burger szósz csemegeuborka és vöröshagyma darabokkal 258 g,8720182197870.0,mageproxy.wolt.com/assets/689ba6d69bbcfa1dc39bdc3b,mageproxy.wolt.com/assets/69d83d9ff17312ee6578f17a,1139.0,1260.0
Hellmann's burger szósz 260 g,8720182282057.0,mageproxy.wolt.com/assets/689ba6d89bbcfa1dc39bdc40,mageproxy.wolt.com/assets/69c512043c71c6b1ec23d65a,1139.0,1260.0
Hellmann's avokádós szósz 255 g,8720182308078.0,mageproxy.wolt.com/assets/689ba6dc87a8f04a4a7db98c,mageproxy.wolt.com/assets/69d83d9cf17312ee6578f176,1139.0,1260.0
Hellmann's édes-savanyú szósz 280 g,8720182589323.0,mageproxy.wolt.com/assets/689bacf887a8f04a4a7dc555,mageproxy.wolt.com/assets/69c5120a3c71c6b1ec23d65e,1139.0,1260.0
Hellmann's tzatziki-jellegű szósz 258 g,8720182589699.0,mageproxy.wolt.com/assets/689badae87a8f04a4a7dc77b,mageproxy.wolt.com/assets/69d83dadf17312ee6578f185,1139.0,1260.0
Hellmann's fokhagymás szósz 260 g,8720182817730.0,mageproxy.wolt.com/assets/689ba6ef9bbcfa1dc39bdc5c,mageproxy.wolt.com/assets/69c512053c71c6b1ec23d65b,1139.0,1260.0
Viennetta Jégkrém Pisztácia 650 ml,8721274803839.0,mageproxy.wolt.com/assets/68a75314e6b217110a2808d9,mageproxy.wolt.com/assets/69132c8be9eb908bf84ef7a6,1499.0,1589.0
Carte d'Or Jégkrém Vanília 1000 ml,8722700127796.0,mageproxy.wolt.com/assets/689ba7419bbcfa1dc39bdcc8,mageproxy.wolt.com/assets/692edc63b18c5ba5c5c62417,2299.0,2544.0
Carte d'Or Jégkrém Csokoládé 1000 ml,8722700142775.0,mageproxy.wolt.com/assets/689ba7419bbcfa1dc39bdcc7,mageproxy.wolt.com/assets/692edc62b18c5ba5c5c62416,2299.0,2544.0
Berger ropogós sonka 150 g,9001455013226.0,mageproxy.wolt.com/assets/689ba8579bbcfa1dc39bdeac,mageproxy.wolt.com/assets/6953c618648e3fc82646368c,1399.0,1469.0
Berger tökéletes sonka tál variáció 240 g,9001455034016.0,mageproxy.wolt.com/assets/689ba85a87a8f04a4a7dbbf1,mageproxy.wolt.com/assets/6953c61a648e3fc82646368e,2199.0,2309.0
Milford Fruit Mix gyümölcstea 40 filter 90 g,9002221014782.0,mageproxy.wolt.com/assets/689ba8bc87a8f04a4a7dbc9b,mageproxy.wolt.com/assets/69317ef8c5cb6de83d0d46a0,1499.0,1604.0
Milford Happy Berries bogyósgyümölcs ízű gyümölcstea 40 filter 100 g,9002221014805.0,mageproxy.wolt.com/assets/689ba8bf9bbcfa1dc39bdf57,mageproxy.wolt.com/assets/69317ef7c5cb6de83d0d469f,1499.0,1604.0
Shan'shi teriyaki marinád és szósz 150 ml,9002600273694.0,mageproxy.wolt.com/assets/689ba8ca87a8f04a4a7dbcab,mageproxy.wolt.com/assets/696e245837fecf84c67b95af,1599.0,1695.0
Shan'shi wok szósz és marinád 150 ml,9002600273700.0,mageproxy.wolt.com/assets/689ba8ca87a8f04a4a7dbcaa,mageproxy.wolt.com/assets/696e245737fecf84c67b95ad,1279.0,1359.0
Shan'shi japán jellegű teriyaki mártás szezámmaggal 120 g,9002600283099.0,mageproxy.wolt.com/assets/689ba8cc87a8f04a4a7dbcb3,mageproxy.wolt.com/assets/69d63564f17312ee6578edfb,1199.0,1259.0
Shan'shi csípős tormakrém wasabival 43 g,9002600283808.0,mageproxy.wolt.com/assets/689ba8cb87a8f04a4a7dbcb0,mageproxy.wolt.com/assets/69df6ff9ddef9b56faf9e757,1439.0,1525.0
Haribo Goldbären gyümölcsízű gumicukorka 200 g,9002975301268.0,mageproxy.wolt.com/assets/689ba8cd9bbcfa1dc39bdf75,mageproxy.wolt.com/assets/69bc39de016902d4a7a17f65,799.0,849.0
Haribo Tropifrutti gyümölcsízű gumicukorka 200 g,9002975367349.0,mageproxy.wolt.com/assets/689ba8ce87a8f04a4a7dbcb5,mageproxy.wolt.com/assets/69bc39df016902d4a7a17f66,799.0,849.0
Haribo Starmix gyümölcs- és kólaízű gumicukorka 80 g,9002975376464.0,mageproxy.wolt.com/assets/689ba8ce87a8f04a4a7dbcb4,mageproxy.wolt.com/assets/69d054ad451d91390b7abcd9,489.0,564.0
Haribo Quaxi gyümölcsízű gumicukorka habosított gumicukorka réteggel 200 g,9002975472524.0,mageproxy.wolt.com/assets/689ba8d09bbcfa1dc39bdf78,mageproxy.wolt.com/assets/69d054af451d91390b7abcda,799.0,849.0
Haribo Quaxi gyümölcsízű gumicukorka habosított gumicukorka réteggel 100 g,9002975472814.0,mageproxy.wolt.com/assets/689ba8d187a8f04a4a7dbcba,mageproxy.wolt.com/assets/690de758f365b197a3604685,499.0,564.0
Iglo gyorsfagyasztott halrudacska 15 x 28 g (420 g),9008695415124.0,mageproxy.wolt.com/assets/689ba99387a8f04a4a7dbe1b,mageproxy.wolt.com/assets/696e244937fecf84c67b9595,2599.0,2704.0
Iglo gyorsfagyasztott halrúd ropogós bundában 12 x 28 g (336 g),9008695416527.0,mageproxy.wolt.com/assets/689ba99287a8f04a4a7dbe1a,mageproxy.wolt.com/assets/696e244937fecf84c67b9596,2629.0,2734.0
Iglo gyorsfagyasztott krémes parajpüré 450 g,9008695420029.0,mageproxy.wolt.com/assets/689ba9949bbcfa1dc39be0d5,mageproxy.wolt.com/assets/696e244a37fecf84c67b959a,969.0,1009.0
Iglo gyorsfagyasztott natúr zsenge parajkrém 450 g,9008695420128.0,mageproxy.wolt.com/assets/689ba9959bbcfa1dc39be0d8,mageproxy.wolt.com/assets/696e244b37fecf84c67b959b,759.0,789.0
"Rauch MyTea Zero cukormentes ice tea citromos üdítőital fekete teából, édesítőszerekkel 1,5 l",9008700184649.0,mageproxy.wolt.com/assets/689ba9b587a8f04a4a7dbe51,mageproxy.wolt.com/assets/68e3b6ccb74a10b788fc1bb6,679.0,784.0
"Rauch MyTea Zero cukormentes ice tea őszibarackos üdítőital fekete teából édesítőszerrel 1,5 l",9008700184663.0,mageproxy.wolt.com/assets/689ba9b587a8f04a4a7dbe52,mageproxy.wolt.com/assets/68e3b6cbb74a10b788fc1bb5,679.0,784.0
"Heineken 0.0 alkoholmentes világos sör 0,0% 0,5 l",9028800150320.0,mageproxy.wolt.com/assets/689baa0c9bbcfa1dc39be1a4,mageproxy.wolt.com/assets/69848db5eeedadb5fac626d0,509.0,544.0
"Tante Fanny friss leveles tészta tönkölybúzalisztből, sütőpapírra feltekerve, sütésre kész 270 g",9120003413520.0,mageproxy.wolt.com/assets/689bac4f87a8f04a4a7dc363,mageproxy.wolt.com/assets/69d63568f17312ee6578edfd,999.0,1079.0
Tante Fanny friss pizzatészta extra szűz olívaolajjal 400 g,9120003415715.0,mageproxy.wolt.com/assets/689bac5187a8f04a4a7dc36b,mageproxy.wolt.com/assets/69d63569f17312ee6578edff,1199.0,1295.0
Tante Fanny friss leveles tészta teljes kiőrlésű búzaliszttel 280 g,9120003418273.0,mageproxy.wolt.com/assets/689bac539bbcfa1dc39be541,mageproxy.wolt.com/assets/69d6356cf17312ee6578ee01,959.0,994.0
Shan'shi vermicelli üvegtészta 100 g,9120012040137.0,mageproxy.wolt.com/assets/689bac5587a8f04a4a7dc372,mageproxy.wolt.com/assets/69dccd55af51c9ef775316e9,949.0,999.0
Shan'shi Thai chili szósz fokhagymával 200 ml,9120012041097.0,mageproxy.wolt.com/assets/689bac5787a8f04a4a7dc378,mageproxy.wolt.com/assets/69ce4cc8804cb482365a0fb1,1999.0,2119.0
"Magyar Trappista Sajt zsíros, félkemény trappista sajt",95998200567189.0,1903c024-954a-11f0-83fc-e2d575418679_489724008.jpg,mageproxy.wolt.com/assets/69bbd7cd94e8ba0fb797db76,5130.0,5130.0
